Glyph Number,Left Bearing,Right Bearing,SVG Path
2271,-12,12,M9-12L-9 9M-4-12L-2-10-2-8-3-6-5-5-7-5-9-7-9-9-8-11-6-12-4-12-2-11 1-10 4-10 7-11 9-12M5 2L3 3 2 5 2 7 4 9 6 9 8 8 9 6 9 4 7 2 5 2
2272,-12,13,M9-4L8-3 9-2 10-3 10-4 9-5 8-5 7-4 6-2 4 3 2 6 0 8-2 9-5 9-8 8-9 6-9 3-8 1-2-3 0-5 1-7 1-9 0-11-2-12-4-11-5-9-5-7-4-4-2-1 3 6 5 8 8 9 9 9 10 8 10 7M-5 9L-7 8-8 6-8 3-7 1-5-1M-5-7L-4-5 4 6 6 8 8 9
2273,-13,14,M5-4L4-6 2-7-1-7-3-6-4-5-5-2-5 1-4 3-2 4 1 4 3 3 4 1M-1-7L-3-5-4-2-4 1-3 3-2 4M5-7L4 1 4 3 6 4 8 4 10 2 11-1 11-3 10-6 9-8 7-10 5-11 2-12-1-12-4-11-6-10-8-8-9-6-10-3-10 0-9 3-8 5-6 7-4 8-1 9 2 9 5 8 7 7 8 6M6-7L5 1 5 3 6 4
2274,-10,10,M-2-16L-2 13M2-16L2 13M6-9L5-8 6-7 7-8 7-9 5-11 2-12-2-12-5-11-7-9-7-7-6-5-5-4-3-3 3-1 5 0 7 2M-7-7L-5-5-3-4 3-2 5-1 6 0 7 2 7 6 5 8 2 9-2 9-5 8-7 6-7 5-6 4-5 5-6 6
2275,-10,11,M1-12L-6 16M7-12L0 16M-6-1L8-1M-7 5L7 5
2276,-8,8,M3-9L2-8 3-7 4-8 4-9 3-11 1-12-1-12-3-11-4-9-4-7-3-5-1-3 4 0M-3-5L2-2 4 0 5 2 5 4 4 6 2 8M-2-4L-4-2-5 0-5 2-4 4-2 6 3 9M-4 4L1 7 3 9 4 11 4 13 3 15 1 16-1 16-3 15-4 13-4 12-3 11-2 12-3 13
2277,-8,8,M0-12L-1-10 0-8 1-10 0-12M0-12L0 16M0-1L-1 2 0 16 1 2 0-1M-6-5L-4-4-2-5-4-6-6-5M-6-5L6-5M2-5L4-4 6-5 4-6 2-5
2278,-8,8,M0-12L-1-10 0-8 1-10 0-12M0-12L0 2M0-2L-1 0 1 4 0 6-1 4 1 0 0-2M0 2L0 16M0 12L-1 14 0 16 1 14 0 12M-6-5L-4-4-2-5-4-6-6-5M-6-5L6-5M2-5L4-4 6-5 4-6 2-5M-6 9L-4 10-2 9-4 8-6 9M-6 9L6 9M2 9L4 10 6 9 4 8 2 9
2281,-13,14,M-1-12L-4-11-7-9-9-6-10-3-10 0-9 3-7 6-4 8-1 9 2 9 5 8 8 6 10 3 11 0 11-3 10-6 8-9 5-11 2-12-1-12M0-3L-1-2-1-1 0 0 1 0 2-1 2-2 1-3 0-3M0-2L0-1 1-1 1-2 0-2
2282,-8,9,M-2-12L-4-11-3-9-1-8M-2-12L-3-11-3-9M3-12L5-11 4-9 2-8M3-12L4-11 4-9M-1-8L-3-7-4-6-5-4-5-1-4 1-3 2-1 3 2 3 4 2 5 1 6-1 6-4 5-6 4-7 2-8-1-8M0 3L0 9M1 3L1 9M-4 6L5 6
2283,-9,10,M0-12L-3-11-5-9-6-6-6-5-5-2-3 0 0 1 1 1 4 0 6-2 7-5 7-6 6-9 4-11 1-12 0-12M0 1L0 9M1 1L1 9M-4 5L5 5
2284,-14,14,M-2-12L-5-11-8-9-10-6-11-3-11 1-10 4-8 7-5 9-2 10 2 10 5 9 8 7 10 4 11 1 11-3 10-6 8-9 5-11 2-12-2-12M0-12L0 10M-11-1L11-1
2285,-11,14,M-2-5L-5-4-7-2-8 1-8 2-7 5-5 7-2 8-1 8 2 7 4 5 5 2 5 1 4-2 2-4-1-5-2-5M11-11L5-11 9-10 3-4M11-11L11-5 10-9 4-3M10-10L4-4
2286,-12,10,M-9-9L-8-11-6-12-3-12-1-11 0-9 0-6-1-3-2-1-4 1-7 3M-3-12L-2-11-1-9-1-5-2-2-4 1M4-12L2 9M5-12L1 9M-7 3L7 3
2287,-9,10,M-5-12L-5 3M-4-12L-5-1M-5-1L-4-3-3-4-1-5 2-5 5-4 6-2 6 0 5 2 3 4M2-5L4-4 5-2 5 0 2 6 2 8 3 9 5 9 7 7M-7-12L-4-12
2288,-9,10,M0-4L-3-3-5-1-6 2-6 3-5 6-3 8 0 9 1 9 4 8 6 6 7 3 7 2 6-1 4-3 1-4 0-4M0-10L-4-8 0-12 0-4M1-10L5-8 1-12 1-4M0 1L-1 2-1 3 0 4 1 4 2 3 2 2 1 1 0 1M0 2L0 3 1 3 1 2 0 2
2289,-11,12,M-1-10L0-12 0 9M2-10L1-12 1 9M-8-10L-7-12-7-5-6-2-4 0-1 1 0 1M-5-10L-6-12-6-4-5-1M9-10L8-12 8-5 7-2 5 0 2 1 1 1M6-10L7-12 7-4 6-1M-4 5L5 5
2290,-11,11,M-6-12L-6 9M-5-12L-5 9M-9-12L3-12 6-11 7-10 8-8 8-5 7-3 6-2 3-1-5-1M3-12L5-11 6-10 7-8 7-5 6-3 5-2 3-1M-9 9L7 9 7 4 6 9
2301,-12,13,M-8-5L-9-6-9-8-8-10-6-11-4-11-2-10-1-9 0-7 1-2M-9-8L-7-10-5-10-3-9-2-8-1-6 0-2 0 9M9-5L10-6 10-8 9-10 7-11 5-11 3-10 2-9 1-7 0-2M10-8L8-10 6-10 4-9 3-8 2-6 1-2 1 9
2302,-12,12,M-9-11L-8-7-7-5-5-3-2-2 2-2 5-3 7-5 8-7 9-11M-9-11L-8-8-7-6-5-4-2-3 2-3 5-4 7-6 8-8 9-11M-2-3L-4-2-5-1-6 1-6 4-5 6-3 8-1 9 1 9 3 8 5 6 6 4 6 1 5-1 4-2 2-3M-2-2L-4-1-5 1-5 4-4 7M4 7L5 4 5 1 4-1 2-2
2303,-12,12,M-5-8L-5 4M-4-7L-4 3M4-7L4 3M5-8L5 4M-9-11L-7-9-5-8-2-7 2-7 5-8 7-9 9-11M-9 7L-7 5-5 4-2 3 2 3 5 4 7 5 9 7
2304,-12,12,M9-9L-6-9-8-8-9-6-9-4-8-2-6-1-4-1-2-2-1-4-1-6-2-8 9-8M-9-5L-8-3-7-2-5-1M-1-5L-2-7-3-8-5-9M-9 6L6 6 8 5 9 3 9 1 8-1 6-2 4-2 2-1 1 1 1 3 2 5-9 5M9 2L8 0 7-1 5-2M1 2L2 4 3 5 5 6
2305,-12,11,M-3 3L-5 2-6 2-8 3-9 5-9 6-8 8-6 9-5 9-3 8-2 6-2 5-3 3-8-2-9-4-9-7-8-9-6-10-3-11 1-11 5-10 7-8 8-6 8-3 7 0 4 3 3 5 3 7 4 9 6 9 7 8 8 6M-5 1L-7-2-8-4-8-7-7-9-6-10M1-11L4-10 6-8 7-6 7-3 6 0 4 3
2306,-11,13,M-10-7L-7-10-5-7-5 4M-8-9L-6-6-6 4M-5-7L-2-10 0-7 0 3M-3-9L-1-6-1 3M0-7L3-10 5-7 5 9M2-9L4-6 4 9M5-7L8-10 9-8 10-5 10-2 9 1 8 3 6 5 3 7-2 9M7-9L8-8 9-5 9-2 8 1 7 3 5 5 2 7-2 9
2307,-12,12,M-9 1L-5 1-6 0-7-3-7-5-6-8-4-10-1-11 1-11 4-10 6-8 7-5 7-3 6 0 5 1 9 1M-9 2L-3 2-5 0-6-3-6-5-5-8-3-10-1-11M1-11L3-10 5-8 6-5 6-3 5 0 3 2 9 2M-7 6L7 6M-7 7L7 7
2308,-12,13,M-11-6L-8-9-5-6-5 6M-9-8L-6-5-6 6M-5-6L-2-9 1-6 1 6M-3-8L0-5 0 6M1-6L4-9 7-6 7 5 9 7M3-8L6-5 6 6 8 8 11 5
2309,-11,11,M8-9L-8 7M8-9L5-8-1-8M6-7L3-7-1-8M8-9L7-6 7 0M6-7L6-4 7 0M-1 0L-8 0M-2 1L-5 1-8 0M-1 0L-1 7M-2 1L-2 4-1 7
2310,-12,12,M-10-3L-8-7-3 3M-8-5L-3 5 0-2 5-2 8-3 9-5 9-7 8-9 6-10 5-10 3-9 2-7 2-5 3-2 4 0 5 3 5 6 3 8M5-10L4-9 3-7 3-5 5-1 6 2 6 5 5 7 3 8
2311,-12,12,M-9-3L-6-6-2-4M-7-5L-3-3 0-6 3-4M-1-5L2-3 5-6 7-4M4-5L6-3 9-6M-9 3L-6 0-2 2M-7 1L-3 3 0 0 3 2M-1 1L2 3 5 0 7 2M4 1L6 3 9 0
2312,-12,12,M-8-10L-4-8-2-6-1-3-1 0-2 3-4 5-8 7M-8-10L-5-9-3-8-1-6 0-3M0 0L-1 3-3 5-5 6-8 7M8-10L5-9 3-8 1-6 0-3M0 0L1 3 3 5 5 6 8 7M8-10L4-8 2-6 1-3 1 0 2 3 4 5 8 7M-9-2L9-2M-9-1L9-1
2318,-8,8,M-5-2L-1 0 2 2 4 4 5 7 5 9 4 11 3 12M-5-1L1 2M-5 0L-2 1 2 3 4 5 5 7
2319,-8,8,M5-7L4-5 2-3-2-1-5 0M1-2L-5 1M3-12L4-11 5-9 5-7 4-4 2-2-1 0-5 2
2320,-10,10,M1-5L-3-4-6-2-7 0-7 2-6 4-4 5-1 5 3 4 6 2 7 0 7-2 6-4 4-5 1-5M6-4L1-5M4-5L-1-4-6-2M-3-4L-7 0M-6 4L-1 5M-4 5L1 4 6 2M3 4L7 0
2321,-8,9,M1-5L-2-4-4-2-5 0-5 2-4 4-2 5 0 5 3 4 5 2 6 0 6-2 5-4 3-5 1-5M-3-2L3-5M-4 0L4-4M-5 2L5-3M-4 3L6-2M-3 4L5 0M-2 5L4 2
2322,-8,8,M-3-11L-3 12M3-12L3 11M-5-4L5-6M-5-3L5-5M-5 5L5 3M-5 6L5 4
2323,-8,8,M-4-12L-4 6M4-6L4 12M-4-4L4-6M-4-3L4-5M-4 5L4 3M-4 6L4 4
2324,-8,8,M-4-16L-4 5M-4-4L-1-6 2-6 4-5 5-3 5-1 4 1 1 3-1 4-4 5M-4-4L-1-5 2-5 4-4M3-5L4-3 4-1 3 1 1 3
2325,-4,4,M-1-1L-1 1 1 1 1-1-1-1M-1-1L1 1M1-1L-1 1
2326,-13,13,M-10-9L-10-6M10-9L10-6M-10-9L10-9M-10-8L10-8M-10-7L10-7M-10-6L10-6
2327,-8,8,M-5-4L-5-1M5-4L5-1M-5-4L5-4M-5-3L5-3M-5-2L5-2M-5-1L5-1
2328,-8,8,M-5-6L5 6M-5-6L-3-4-1-3 2-3 4-4 5-5 5-7 3-7 3-5 2-3M-3-4L2-3M-1-3L5-5M4-7L4-4M3-6L5-6M5 6L3 4 1 3-2 3-4 4-5 5-5 7-3 7-3 5-2 3M3 4L-2 3M1 3L-5 5M-4 4L-4 7M-5 6L-3 6
2329,-8,8,M-2-3L-3-5-3-7-5-7-5-5-4-4-2-3 1-3 3-4 5-6M-4-7L-4-4M-5-6L-3-6M-5-5L1-3M-2-3L3-4M5-6L5 7
2330,-17,12,M-11 20L-10 20-9 19-9 18-10 17-11 17-12 18-12 20-11 22-9 23-7 23-4 22-2 20-1 18 0 14 0 3-1-23-1-30 0-35 1-37 3-38 4-38 6-37 7-35 7-31 6-28 5-26 3-23-2-19-8-15-10-13-12-10-13-8-14-4-14 0-13 4-11 7-8 9-4 10 0 10 4 9 6 8 8 5 9 2 9-2 8-5 7-7 5-9 2-10-2-10-5-9-7-7-8-4-8 0-7 3-5 5M-11 18L-11 19-10 19-10 18-11 18M3-23L-1-19-6-15-9-12-11-9-12-7-13-4-13 0-12 4-11 6-8 9M0 10L3 9 5 8 7 5 8 2 8-2 7-5 6-7 4-9 2-10
2331,-13,20,M-4 1L-3 3-1 4 1 4 3 3 4 1 4-1 3-3 1-4-1-4-3-3-4-2-5 1-5 4-4 7-2 9 1 10 4 10 7 9 9 7 10 5 11 2 11-2 10-5 8-8 6-9 3-10 0-10-3-9-5-8-7-6-9-3-10 1-10 6-9 11-7 15-5 17-2 19 2 20 7 20 11 19 14 17 16 15M-7-6L-8-4-9 0-9 6-8 10-6 14-4 16-1 18 3 19 7 19 11 18 13 17 16 15M-2-3L2-3M-3-2L3-2M-4-1L4-1M-4 0L4 0M-4 1L4 1M-3 2L3 2M-2 3L2 3M15-6L15-4 17-4 17-6 15-6M16-6L16-4M15-5L17-5M15 4L15 6 17 6 17 4 15 4M16 4L16 6M15 5L17 5
2332,-14,14,M-10-18L-10 18M-5-18L-5 18M5-18L5 18M10-18L10 18M-5-5L5-7M-5-4L5-6M-5-3L5-5M-5 5L5 3M-5 6L5 4M-5 7L5 5
2401,-17,17,M-10-16L-10 16M-9-16L-9 16M9-16L9 16M10-16L10 16M-14-16L14-16M-14 16L-5 16M5 16L14 16
2402,-16,15,M-11-16L-1-2-12 16M-12-16L-2-2M-13-16L-2-1M-13-16L10-16 12-9 9-16M-11 15L10 15M-12 16L10 16 12 9 9 16
2403,-9,9,M6-39L3-33 0-26-2-21-3-17-4-12-5-4-5 4-4 12-3 17-2 21 0 26 3 33 6 39M3-33L1-28-1-22-2-18-3-12-4-4-4 4-3 12-2 18-1 22 1 28 3 33
2404,-9,9,M-6-39L-3-33 0-26 2-21 3-17 4-12 5-4 5 4 4 12 3 17 2 21 0 26-3 33-6 39M-3-33L-1-28 1-22 2-18 3-12 4-4 4 4 3 12 2 18 1 22-1 28-3 33
2405,-9,9,M-5-39L-5 0-5 39M-4-39L-4 0-4 39M-5-39L6-39M-5 39L6 39
2406,-9,9,M4-39L4 0 4 39M5-39L5 0 5 39M-6-39L5-39M-6 39L5 39
2407,-9,9,M4-39L1-37-1-35-2-33-3-30-3-26-2-22 2-14 3-11 3-8 2-5 0-2M1-37L-1-34-2-30-2-26-1-23 3-15 4-11 4-8 3-5 0-2-4 0 0 2 3 5 4 8 4 11 3 15-1 23-2 26-2 30-1 34 1 37M0 2L2 5 3 8 3 11 2 14-2 22-3 26-3 30-2 33-1 35 1 37 4 39
2408,-9,9,M-4-39L-1-37 1-35 2-33 3-30 3-26 2-22-2-14-3-11-3-8-2-5 0-2M-1-37L1-34 2-30 2-26 1-23-3-15-4-11-4-8-3-5 0-2 4 0 0 2-3 5-4 8-4 11-3 15 1 23 2 26 2 30 1 34-1 37M0 2L-2 5-3 8-3 11-2 14 2 22 3 26 3 30 2 33 1 35-1 37-4 39
2409,-9,9,M4-36L1-33-1-30-3-26-4-21-4-15-3-9-2-5 1 6 2 10 3 16 3 21 2 26 1 29-1 33M1-33L-1-29-2-26-3-21-3-16-2-10-1-6 2 5 3 9 4 15 4 21 3 26 1 30-1 33-4 36
2410,-9,9,M-4-36L-1-33 1-30 3-26 4-21 4-15 3-9 2-5-1 6-2 10-3 16-3 21-2 26-1 29 1 33M-1-33L1-29 2-26 3-21 3-16 2-10 1-6-2 5-3 9-4 15-4 21-3 26-1 30 1 33 4 36
2411,-27,8,M-24 0L-17 0 0 29M-18 0L-1 29M-19 0L0 32M8-48L4-8 0 32
2412,-15,15,M11-36L10-36 9-35 9-34 10-33 11-33 12-34 12-36 11-38 9-39 7-39 5-38 3-36 2-34 1-31 0-24-1-8-1 24-2 33-3 36M10-35L10-34 11-34 11-35 10-35M0-24L0 24M3-36L2-33 1-24 1 8 0 24-1 31-2 34-3 36-5 38-7 39-9 39-11 38-12 36-12 34-11 33-10 33-9 34-9 35-10 36-11 36M-11 34L-11 35-10 35-10 34-11 34
2501,-10,10,M0-12L-8 9M0-9L-7 9-8 9M0-9L7 9 8 9M0-12L8 9M-5 3L5 3M-6 4L6 4
2502,-10,10,M-6-12L-6 9M-5-11L-5 8M-6-12L2-12 5-11 6-10 7-8 7-5 6-3 5-2 2-1M-5-11L2-11 5-10 6-8 6-5 5-3 2-2M-5-2L2-2 5-1 6 0 7 2 7 5 6 7 5 8 2 9-6 9M-5-1L2-1 5 0 6 2 6 5 5 7 2 8-5 8
2503,-10,11,M8-7L7-9 5-11 3-12-1-12-3-11-5-9-6-7-7-4-7 1-6 4-5 6-3 8-1 9 3 9 5 8 7 6 8 4M8-7L7-7 6-9 5-10 3-11-1-11-3-10-5-7-6-4-6 1-5 4-3 7-1 8 3 8 5 7 6 6 7 4 8 4
2504,-10,11,M-6-12L-6 9M-5-11L-5 8M-6-12L1-12 4-11 6-9 7-7 8-4 8 1 7 4 6 6 4 8 1 9-6 9M-5-11L1-11 4-10 5-9 6-7 7-4 7 1 6 4 5 6 4 7 1 8-5 8
2505,-9,10,M-5-12L-5 9M-4-11L-4 8M-5-12L7-12M-4-11L7-11 7-12M-4-2L2-2 2-1M-4-1L2-1M-4 8L7 8 7 9M-5 9L7 9
2506,-9,9,M-5-12L-5 9M-4-11L-4 9-5 9M-5-12L7-12M-4-11L7-11 7-12M-4-2L2-2 2-1M-4-1L2-1
2507,-10,11,M8-7L7-9 5-11 3-12-1-12-3-11-5-9-6-7-7-4-7 1-6 4-5 6-3 8-1 9 3 9 5 8 7 6 8 4 8 0 3 0M8-7L7-7 6-9 5-10 3-11-1-11-3-10-4-9-5-7-6-4-6 1-5 4-4 6-3 7-1 8 3 8 5 7 6 6 7 4 7 1 3 1 3 0
2508,-11,11,M-7-12L-7 9M-7-12L-6-12-6 9-7 9M7-12L6-12 6 9 7 9M7-12L7 9M-6-2L6-2M-6-1L6-1
2509,-4,5,M0-12L0 9 1 9M0-12L1-12 1 9
2510,-8,9,M4-12L4 4 3 7 1 8-1 8-3 7-4 4-5 4M4-12L5-12 5 4 4 7 3 8 1 9-1 9-3 8-4 7-5 4
2511,-10,11,M-6-12L-6 9-5 9M-6-12L-5-12-5 9M8-12L7-12-5 0M8-12L-5 1M-2-3L7 9 8 9M-1-3L8 9
2512,-9,8,M-5-12L-5 9M-5-12L-4-12-4 8M-4 8L7 8 7 9M-5 9L7 9
2513,-12,12,M-8-12L-8 9M-7-7L-7 9-8 9M-7-7L0 9M-8-12L0 6M8-12L0 6M7-7L0 9M7-7L7 9 8 9M8-12L8 9
2514,-11,11,M-7-12L-7 9M-6-9L-6 9-7 9M-6-9L7 9M-7-12L6 6M6-12L6 6M6-12L7-12 7 9
2515,-11,11,M-2-12L-4-11-6-9-7-7-8-4-8 1-7 4-6 6-4 8-2 9 2 9 4 8 6 6 7 4 8 1 8-4 7-7 6-9 4-11 2-12-2-12M-1-11L-4-10-6-7-7-4-7 1-6 4-4 7-1 8 1 8 4 7 6 4 7 1 7-4 6-7 4-10 1-11-1-11
2516,-10,10,M-6-12L-6 9M-5-11L-5 9-6 9M-6-12L3-12 5-11 6-10 7-8 7-5 6-3 5-2 3-1-5-1M-5-11L3-11 5-10 6-8 6-5 5-3 3-2-5-2
2517,-11,11,M-2-12L-4-11-6-9-7-7-8-4-8 1-7 4-6 6-4 8-2 9 2 9 4 8 6 6 7 4 8 1 8-4 7-7 6-9 4-11 2-12-2-12M-1-11L-4-10-6-7-7-4-7 1-6 4-4 7-1 8 1 8 4 7 6 4 7 1 7-4 6-7 4-10 1-11-1-11M1 6L6 11 7 11M1 6L2 6 7 11
2518,-10,10,M-6-12L-6 9M-5-11L-5 9-6 9M-6-12L2-12 5-11 6-10 7-8 7-5 6-3 5-2 2-1-5-1M-5-11L2-11 5-10 6-8 6-5 5-3 2-2-5-2M0-1L6 9 7 9M1-1L7 9
2519,-10,10,M7-9L5-11 2-12-2-12-5-11-7-9-7-7-6-5-5-4-3-3 2-1 4 0 5 1 6 3 6 6 5 7 2 8-2 8-4 7-5 6-7 6M7-9L5-9 4-10 2-11-2-11-5-10-6-9-6-7-5-5-3-4 2-2 4-1 6 1 7 3 7 6 5 8 2 9-2 9-5 8-7 6
2520,-8,9,M0-11L0 9M1-11L1 9 0 9M-6-12L7-12 7-11M-6-12L-6-11 7-11
2521,-11,11,M-7-12L-7 3-6 6-4 8-1 9 1 9 4 8 6 6 7 3 7-12M-7-12L-6-12-6 3-5 6-4 7-1 8 1 8 4 7 5 6 6 3 6-12 7-12
2522,-10,10,M-8-12L0 9M-8-12L-7-12 0 6M8-12L7-12 0 6M8-12L0 9
2523,-13,13,M-11-12L-5 9M-11-12L-10-12-5 6M0-12L-5 6M0-9L-5 9M0-9L5 9M0-12L5 6M11-12L10-12 5 6M11-12L5 9
2524,-10,10,M-7-12L6 9 7 9M-7-12L-6-12 7 9M7-12L6-12-7 9M7-12L-6 9-7 9
2525,-9,10,M-7-12L0-2 0 9 1 9M-7-12L-6-12 1-2M8-12L7-12 0-2M8-12L1-2 1 9
2526,-10,10,M6-12L-7 9M7-12L-6 9M-7-12L7-12M-7-12L-7-11 6-11M-6 8L7 8 7 9M-7 9L7 9
2551,-13,10,M6-12L4-10 2-7-1-2-3 1-6 5-9 8-11 9-13 9-14 8-14 6-13 5-12 6-13 7M6-12L5-8 3 2 2 9M6-12L3 9M2 9L2 7 1 4 0 2-2 0-4-1-6-1-7 0-7 2-6 5-3 8 0 9 4 9 6 8
2552,-12,12,M3-11L2-10 1-8-1-3-3 3-4 5-6 8-8 9M2-10L1-7-1 1-2 4-3 6-5 8-8 9-10 9-11 8-11 6-10 5-9 6-10 7M-3-6L-4-4-5-3-7-3-8-4-8-6-7-8-5-10-3-11 0-12 6-12 8-11 9-9 9-7 8-5 6-4 2-3 0-3M6-12L7-11 8-9 8-7 7-5 6-4M2-3L5-2 6-1 7 1 7 4 6 7 5 8 3 9 1 9 0 8 0 6 1 3M2-3L4-2 5-1 6 1 6 4 5 7 3 9
2553,-10,11,M-7-10L-8-8-8-6-7-4-4-3-1-3 3-4 5-5 7-7 8-9 8-11 7-12 5-12 2-11-1-8-3-5-5-1-6 3-6 6-5 8-2 9 0 9 3 8 5 6 6 4 6 2 5 0 3 0 1 1 0 3M5-12L3-11 0-8-2-5-4-1-5 3-5 6-4 8-2 9
2554,-12,11,M3-11L2-10 1-8-1-3-3 3-4 5-6 8-8 9M2-10L1-7-1 1-2 4-3 6-5 8-8 9-10 9-11 8-11 6-10 5-8 5-6 6-4 8-2 9 1 9 3 8 5 6 7 2 8-3 8-6 7-9 5-11 3-12-2-12-5-11-7-9-8-7-8-5-7-4-5-4-4-5-3-7
2555,-9,10,M5-9L4-8 4-6 5-5 7-5 8-7 8-9 7-11 5-12 2-12 0-11-1-10-2-8-2-6-1-4 1-3M2-12L0-10-1-8-1-5 1-3M1-3L-1-3-4-2-6 0-7 2-7 5-6 7-5 8-3 9 0 9 3 8 5 6 6 4 6 2 5 0 3 0 1 1 0 3M-1-3L-3-2-5 0-6 2-6 6-5 8
2556,-11,10,M5-10L4-8 2-3 0 3-1 5-3 8-5 9M-1-6L-2-4-4-3-6-3-7-5-7-7-6-9-4-11-1-12 9-12 6-11 5-10 4-7 2 1 1 4 0 6-2 8-5 9-7 9-9 8-10 7-10 6-9 5-8 6-9 7M1-12L5-11 6-11M-3 1L-2 0 0-1 4-1 6-2 8-5 6 2
2557,-11,11,M-8-9L-9-7-9-5-8-3-6-2-3-2 0-3 2-4 5-7 6-10 6-11 5-12 4-12 2-11 0-9-1-7-2-4-2-1-1 1 1 2 3 2 5 1 7-1 8-3M5-12L3-11 1-9 0-7-1-4-1 0 1 2M8-3L7 1 5 5 3 7 1 8-3 9-6 9-8 8-9 6-9 5-8 4-7 5-8 6M7 1L5 4 3 6 0 8-3 9
2558,-12,12,M-6-6L-7-7-7-9-6-11-3-12 0-12-3-1-5 5-6 7-7 8-9 9-11 9-12 8-12 6-11 5-10 6-11 7M0-12L-3-3-4 0-6 5-7 7-9 9M-8 2L-7 1-5 0 4-3 6-4 9-6 11-8 12-10 12-11 11-12 10-12 8-11 6-8 5-6 3 0 2 4 2 7 4 9 5 9 7 8 9 6M10-12L8-10 6-6 4 0 3 4 3 7 4 9
2559,-9,7,M5-10L3-7 1-2-1 3-2 5-4 8-6 9M7-6L5-4 2-3-1-3-3-4-4-6-4-8-3-10-1-11 3-12 7-12 5-10 4-8 2-2 0 4-1 6-3 8-6 9-8 9-9 8-9 6-8 5-7 6-8 7
2560,-9,8,M7-12L5-10 3-7 1-2-2 7-4 11M7-5L5-3 2-2-1-2-3-3-4-5-4-7-3-9-1-11 3-12 7-12 5-9 4-7 1 2-1 6-2 8-4 11-5 12-7 13-8 12-8 10-7 8-5 6-3 5 0 4 4 3
2561,-12,12,M-6-6L-7-7-7-9-5-11-2-12 0-12-3-1-5 5-6 7-7 8-9 9-11 9-12 8-12 6-11 5-10 6-11 7M0-12L-3-3-4 0-6 5-7 7-9 9M8-11L5-7 3-5 1-4-2-3M11-11L10-10 11-9 12-10 12-11 11-12 10-12 8-11 5-6 4-5 2-4-2-3M-2-3L1-2 2 0 3 7 4 9M-2-3L0-2 1 0 2 7 4 9 5 9 7 8 9 6
2562,-9,9,M-5-9L-6-7-6-5-5-3-3-2 0-2 3-3 5-4 8-7 9-10 9-11 8-12 7-12 5-11 4-10 2-7-2 3-3 5-5 8-7 9M4-10L2-6 0 1-1 4-2 6-4 8-7 9-9 9-10 8-10 6-9 5-7 5-5 6-2 8 0 9 3 9 5 8 7 6
2563,-14,14,M0-12L-4-3-7 3-9 6-11 8-13 9-15 9-16 8-16 6-15 5-14 6-15 7M0-12L-2-5-3-1-4 4-4 8-2 9M0-12L-1-8-2-3-3 4-3 8-2 9M9-12L5-3 0 6-2 9M9-12L7-5 6-1 5 4 5 8 7 9 8 9 10 8 12 6M9-12L8-8 7-3 6 4 6 8 7 9
2564,-11,12,M0-12L-1-8-3-2-5 3-6 5-8 8-10 9-12 9-13 8-13 6-12 5-11 6-12 7M0-12L0-7 1 4 2 9M0-12L1-7 2 4 2 9M14-11L13-10 14-9 15-10 15-11 14-12 12-12 10-11 8-8 7-6 5-1 3 5 2 9
2565,-10,11,M1-12L-1-11-3-9-5-6-6-4-7 0-7 4-6 7-5 8-3 9-1 9 2 8 4 6 6 3 7 1 8-3 8-7 7-10 6-11 5-11 3-10 1-8-1-4-2 1-2 4M-1-11L-3-8-5-4-6 0-6 4-5 7-3 9
2566,-12,11,M3-11L2-10 1-8-1-3-3 3-4 5-6 8-8 9M2-10L1-7-1 1-2 4-3 6-5 8-8 9-10 9-11 8-11 6-10 5-9 6-10 7M-3-6L-4-4-5-3-7-3-8-4-8-6-7-8-5-10-3-11 0-12 4-12 7-11 8-10 9-8 9-5 8-3 7-2 4-1 2-1 0-2M4-12L6-11 7-10 8-8 8-5 7-3 6-2 4-1
2567,-10,11,M3-8L3-6 2-4 1-3-1-2-3-2-4-4-4-6-3-9-1-11 2-12 5-12 7-11 8-9 8-5 7-2 5 1 1 5-2 7-4 8-7 9-9 9-10 8-10 6-9 5-7 5-5 6-2 8 1 9 4 9 6 8 8 6M5-12L6-11 7-9 7-5 6-2 4 1 1 4-3 7-7 9
2568,-12,12,M3-11L2-10 1-8-1-3-3 3-4 5-6 8-8 9M2-10L1-7-1 1-2 4-3 6-5 8-8 9-10 9-11 8-11 6-10 5-9 6-10 7M-3-6L-4-4-5-3-7-3-8-4-8-6-7-8-5-10-3-11 0-12 5-12 8-11 9-9 9-7 8-5 7-4 4-3 0-3M5-12L7-11 8-9 8-7 7-5 6-4 4-3M0-3L3-2 4 0 5 7 6 9M0-3L2-2 3 0 4 7 6 9 7 9 9 8 11 6
2569,-10,10,M-4-9L-5-7-5-5-4-3-2-2 1-2 4-3 6-4 9-7 10-10 10-11 9-12 8-12 6-11 5-10 4-8 3-5 1 2 0 5-2 8-4 9M4-8L3-4 2 3 1 6-1 8-4 9-7 9-9 8-10 6-10 5-9 4-8 5-9 6
2570,-9,9,M7-10L6-8 4-3 2 3 1 5-1 8-3 9M1-6L0-4-2-3-4-3-5-5-5-7-4-9-2-11 1-12 10-12 8-11 7-10 6-7 4 1 3 4 2 6 0 8-3 9-5 9-7 8-8 7-8 6-7 5-6 6-7 7M3-12L7-11 8-11
